Season,Date,home_abbr,away_abbr,home_pts,away_pts,home_win,opponent_abbr,ELO_t,opp_pre_elo_t,O_mean,O_var,O_p90,SOS_t,elo_avg_pre,O_t_list_json
2001,2001-05-31,IND,HOU,78.0,82.0,0,HOU,1500.0,1488.5707376518324,,,,,1500.0,[]
2003,2003-05-29,CHA,IND,66.0,57.0,1,CHA,1500.0,1488.5707376518324,1511.4292623481676,0.0,1511.4292623481676,1.007619508232112,1499.9999999999998,[1511.429]
2003,2003-05-31,IND,WAS,71.0,60.0,1,WAS,1491.1056167599518,1511.4292623481676,,,,,1499.9999999999998,[]
2004,2004-05-21,IND,NYL,69.0,67.0,1,NYL,1500.0,1500.0,1494.125060054977,34.62009140346729,1498.8321672874733,0.9960833733699846,1500.0,"[1488.241,1500.009]"
2004,2004-05-23,IND,WAS,67.0,68.0,0,WAS,1508.5707376518324,1488.2411760143566,1500.0089440955974,0.0,1500.0089440955974,1.0000059627303983,1499.9999999999998,[1500.009]
2004,2004-05-28,CHA,IND,63.0,41.0,1,CHA,1496.5736927498972,1500.0089440955974,,,,,1500.0,[]
2005,2005-05-22,IND,CHA,68.0,58.0,1,CHA,1500.0,1488.5707376518324,1495.8688371652363,103.02482340737119,1505.940705258381,0.9972458914434911,1499.9999999999998,"[1488.571,1488.813,1510.223]"
2005,2005-05-24,IND,PHO,83.0,76.0,1,PHO,1508.250120109954,1488.5707376518324,1499.5178869219385,114.59054273039418,1508.081644703862,0.9996785912812923,1500.0,"[1488.813,1510.223]"
2005,2005-05-26,NYL,IND,59.0,67.0,0,NYL,1516.27104922932,1488.8131896945345,1510.2225841493428,0.0,1510.2225841493428,1.006815056099562,1499.9999999999998,[1510.223]
2005,2005-05-29,HOU,IND,86.0,78.0,1,HOU,1526.918955298223,1510.2225841493428,,,,,1499.9999999999998,[]
2006,2006-05-20,IND,DET,67.0,60.0,1,DET,1500.0,1500.0,1501.7453562001067,140.2924470669022,1512.2021494668058,1.0011635708000712,1500.0,"[1511.429,1499.92,1483.099,1512.533]"
2006,2006-05-23,SAS,IND,53.0,62.0,0,SAS,1508.5707376518324,1511.4292623481676,1498.5173874840864,145.37746796277915,1510.0106098879924,0.9990115916560576,1500.0,"[1499.92,1483.099,1512.533]"
2006,2006-05-26,CHI,IND,60.0,75.0,0,CHI,1520.0804977734979,1499.9195022265021,1497.8163301128784,216.5917576309939,1509.5899754652676,0.9985442200752522,1500.0,"[1483.099,1512.533]"
2006,2006-05-30,IND,NYL,91.0,70.0,1,NYL,1530.9372279841941,1483.099273422392,1512.533386803365,0.0,1512.533386803365,1.0083555912022433,1500.0,[1512.533]
2006,2006-05-31,HOU,IND,73.0,60.0,1,HOU,1538.1933727960472,1512.533386803365,,,,,1499.9999999999998,[]
2007,2007-05-19,IND,MIN,83.0,64.0,1,MIN,1500.0,1500.0,1486.1040046047506,629.1471418198252,1506.1702491653225,0.9907360030698337,1500.0,"[1511.187,1461.021]"
2007,2007-05-24,IND,LAS,83.0,70.0,1,LAS,1508.5707376518324,1511.1868103054655,1461.0211989040354,0.0,1461.0211989040354,0.9740141326026902,1500.0,[1461.021]
2007,2007-05-29,MIN,IND,75.0,89.0,0,MIN,1517.2153118412662,1461.0211989040354,,,,,1500.0,[]
2008,2008-05-17,IND,WAS,64.0,53.0,1,WAS,1500.0,1500.0,1519.1860301135912,130.91451439825613,1527.5163558297895,1.0127906867423941,1500.0,"[1499.758,1527.534,1521.977,1527.475]"
2008,2008-05-21,DET,IND,76.0,71.0,1,DET,1508.5707376518324,1499.757547957298,1525.6621908323552,6.790055243274886,1527.5221968689602,1.0171081272215703,1499.9999999999998,"[1527.534,1521.977,1527.475]"
2008,2008-05-27,CON,IND,46.0,75.0,0,CON,1499.7506673489183,1527.5338789473014,1524.7263467748824,7.557670565189584,1526.9256441994526,1.016484231183255,1500.0,"[1521.977,1527.475]"
2008,2008-05-29,IND,LAS,82.0,78.0,1,LAS,1511.9527795157583,1521.9772249941695,1527.4754685555952,0.0,1527.4754685555952,1.0183169790370634,1500.0,[1527.475]
2008,2008-05-31,IND,DET,65.0,74.0,0,DET,1520.8072411993282,1527.4754685555952,,,,,1500.0,[]
2009,2009-06-06,ATL,IND,87.0,86.0,1,ATL,1500.0,1500.0,1507.5879226343015,1558.2662052996213,1573.6713624313068,1.0050586150895344,1500.0,"[1508.571,1519.362,1491.502,1489.609,1478.439,1485.483,1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-07,IND,MIN,74.0,96.0,0,MIN,1491.4292623481676,1508.5707376518324,1507.5645222767412,1595.344235816719,1574.3706533769287,1.0050430148511609,1499.9999999999998,"[1519.362,1491.502,1489.609,1478.439,1485.483,1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-09,IND,SEA,73.0,66.0,1,SEA,1480.4863276135525,1519.3624336896225,1507.2767683398417,1630.777373052189,1575.0699443225506,1.004851178893228,1499.9999999999998,"[1491.502,1489.609,1478.439,1485.483,1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-12,IND,LAS,73.0,61.0,1,LAS,1490.1662655669243,1491.5016083206326,1507.6711473403218,1665.1698807416826,1575.376631013355,1.0051140982268811,1500.0,"[1489.609,1478.439,1485.483,1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-19,DET,IND,54.0,66.0,0,DET,1498.7746728487484,1489.6088065524532,1508.134284283601,1699.286711221263,1575.6833177041597,1.0054228561890672,1500.0,"[1478.439,1485.483,1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-21,IND,DET,82.0,70.0,1,DET,1509.9445918252609,1478.4388875759407,1508.915742091697,1720.1884066416376,1575.990004394964,1.0059438280611313,1500.0,"[1485.483,1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-26,NYL,IND,81.0,82.0,0,NYL,1517.640777186784,1485.4829574209227,1509.5490605963128,1751.4384767245592,1576.2966910857685,1.0063660403975419,1500.0,"[1474.97,1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-06-27,IND,NYL,63.0,54.0,1,NYL,1528.153865450853,1474.9698691568537,1510.509593691853,1765.9524639002036,1576.603377776573,1.0070063957945685,1500.0000000000002,"[1507.348,1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-02,IND,CON,67.0,53.0,1,CON,1535.2683327412042,1507.3476294113427,1510.5999355284391,1816.1144292753079,1576.9100644673777,1.0070666236856258,1500.0000000000002,"[1487.554,1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-05,IND,ATL,78.0,74.0,1,ATL,1543.0624554752594,1487.5542382766455,1511.2777501534918,1853.4494162403723,1577.2167511581822,1.0075185001023277,1500.0000000000002,"[1498.552,1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-10,CHI,IND,54.0,83.0,0,CHI,1550.115715372233,1498.5519969957115,1511.6633790370606,1904.5584224471845,1577.5234378489865,1.0077755860247068,1500.0000000000002,"[1501.314,1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-15,IND,CHI,84.0,74.0,1,CHI,1560.0707082433382,1501.3140108120056,1511.9867967940938,1960.624104645039,1577.830124539791,1.0079911978627292,1500.0,"[1493.377,1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-17,IND,ATL,84.0,79.0,1,ATL,1567.0388251853724,1493.377056838529,1512.5871109862094,2012.3379753684067,1578.1368112305956,1.0083914073241396,1500.0,"[1507.733,1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-19,CON,IND,67.0,61.0,1,CON,1573.6226096606563,1507.7332442739084,1512.7489065432858,2078.6043960097045,1578.2411923729073,1.0084992710288574,1499.9999999999998,"[1506.146,1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-21,WAS,IND,70.0,82.0,0,WAS,1563.165595537663,1506.1462613013387,1512.9765839654217,2148.7252994086957,1578.3455735152188,1.008651055976948,1499.9999999999998,"[1483.147,1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-23,SAS,IND,84.0,65.0,1,SAS,1572.9635903415146,1483.1468923827977,1514.0419300933725,2192.551579875436,1578.4499546575305,1.009361286728915,1500.0,"[1511.324,1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-28,IND,WAS,85.0,81.0,1,WAS,1561.8225645206994,1511.3238312125875,1514.1426004222903,2273.4734275214114,1578.554335799842,1.0094284002815268,1500.0,"[1513.785,1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-07-30,IND,CON,94.0,85.0,1,CON,1569.0080416060164,1513.7847387599231,1514.1563643323814,2360.9095981743453,1578.6587169421537,1.0094375762215875,1500.0,"[1514.456,1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-02,WAS,IND,79.0,87.0,0,WAS,1576.0687917339144,1514.455551702955,1514.1443968375584,2455.342258357078,1578.7630980844651,1.0094295978917056,1500.0,"[1499.705,1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-05,IND,CHI,76.0,67.0,1,CHI,1585.7346602458213,1499.7049739553643,1514.74603945765,2548.598839730861,1578.8674792267766,1.0098306929717666,1500.0,"[1578.137,1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-08,PHO,IND,83.0,90.0,0,PHO,1592.0079192983583,1578.1368112305956,1511.9899189457824,2477.098678314107,1578.3584869874792,1.0079932792971882,1500.0,"[1478.333,1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-10,LAS,IND,75.0,63.0,1,LAS,1603.0440603654413,1478.3327683434322,1513.5197894277073,2535.8624878792234,1578.7695548205954,1.009013192951805,1500.0,"[1485.319,1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-13,MIN,IND,81.0,91.0,0,MIN,1590.9262394719008,1485.3187809030676,1514.8626945955477,2616.9431700690507,1579.1806226537115,1.0099084630636985,1500.0,"[1482.608,1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-15,IND,DET,82.0,59.0,1,DET,1599.3392559879235,1482.6078905293011,1516.4754347988599,2693.170778341525,1579.4326885930318,1.01098362319924,1500.0,"[1429.006,1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-20,SAC,IND,67.0,62.0,1,SAC,1604.877689301927,1429.006176858404,1521.079079953621,2411.0456345614916,1579.6847545323521,1.0140527199690808,1500.0,"[1512.443,1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-22,SEA,IND,74.0,60.0,1,SEA,1591.405417419464,1512.4430084381047,1521.558861704483,2540.6189942186083,1579.9368204716725,1.0143725744696552,1500.0,"[1461.604,1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-27,IND,SAS,77.0,66.0,1,SAS,1580.5737378281904,1461.6041297363747,1525.0856106437836,2466.183924893687,1580.1888864109928,1.0167237404291893,1499.9999999999998,"[1437.126,1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-08-29,IND,SAC,78.0,79.0,0,SAC,1586.0607214617007,1437.1255221537467,1530.5831161744106,2106.536780191822,1580.4409523503132,1.0203887441162738,1500.0,"[1564.464,1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-02,IND,PHO,90.0,106.0,0,PHO,1570.888195029049,1564.4644171101493,1528.3243627786946,2165.3410950954135,1580.6930182896333,1.0188829085191298,1500.0,"[1509.264,1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-04,DET,IND,70.0,63.0,1,DET,1559.2783163041465,1509.263932550644,1529.6858220806985,2292.2047447084747,1580.9450842289536,1.0197905480537992,1499.9999999999998,"[1485.119,1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-06,IND,WAS,72.0,61.0,1,WAS,1549.2779023064418,1485.1188708025038,1533.114049102098,2303.989819465567,1581.197150168274,1.022076032734732,1500.0,"[1454.004,1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-08,NYL,IND,63.0,69.0,0,NYL,1556.105494662623,1454.003915301723,1539.7065602521295,1930.993328664975,1581.4492161075943,1.0264710401680863,1500.0,"[1483.489,1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-10,CHI,IND,86.0,79.0,1,CHI,1564.6170315511536,1483.4887955562097,1544.8172661335766,1793.106401445515,1581.7012820469147,1.0298781774223846,1499.9999999999998,"[1469.772,1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-13,CON,IND,95.0,85.0,1,CON,1553.7234785100113,1469.7716881867327,1552.321823928261,1352.914776958728,1582.6007198044742,1.034881215952174,1500.0,"[1478.342,1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-17,WAS,IND,92.0,91.0,1,WAS,1542.7493661935355,1478.341660394705,1560.541842098656,827.5516538489989,1583.5001575620338,1.0403612280657706,1500.0,"[1488.756,1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-19,IND,WAS,75.0,74.0,1,WAS,1532.3349166287928,1488.7561099594477,1569.515058616057,206.32807856669547,1584.3995953195933,1.046343372410705,1499.9999999999998,"[1544.572,1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-23,DET,IND,100.0,92.0,1,DET,1539.7047970966205,1544.572202596189,1573.0783237617525,134.22865037371542,1585.299033077153,1.048718882507835,1499.9999999999998,"[1553.006,1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-25,IND,DET,94.0,103.0,0,DET,1531.2710096062413,1553.0059900865683,1576.4237127076165,78.25870170890401,1586.1984708347127,1.0509491418050778,1499.9999999999998,"[1563.818,1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-26,IND,DET,76.0,87.0,0,DET,1520.45926695913,1563.8177327336796,1578.9449087024036,55.77186658589358,1587.0979085922722,1.0526299391349359,1499.9999999999998,"[1568.077,1575.07,1581.701,1590.696,1579.181]"
2009,2009-09-29,PHO,IND,85.0,74.0,1,PHO,1510.2681315186385,1568.0770348663318,1581.6618771614217,32.8052451958739,1587.9973463498318,1.0544412514409478,1500.0,"[1575.07,1581.701,1590.696,1579.181]"
2009,2009-10-01,PHO,IND,120.0,116.0,1,PHO,1503.2752220624197,1575.0699443225506,1583.8591881077125,24.42762534908124,1588.8967841073913,1.0559061254051416,1500.0,"[1581.701,1590.696,1579.181]"
2009,2009-10-04,IND,PHO,84.0,93.0,0,PHO,1496.6438843380556,1581.7012820469147,1584.938141138111,33.14901909820189,1589.5441559256305,1.0566254274254072,1500.0,"[1590.696,1579.181]"
2009,2009-10-07,IND,PHO,86.0,85.0,1,PHO,1487.6495067624599,1590.6956596225104,1579.1806226537115,0.0,1579.1806226537115,1.052787081769141,1500.0,[1579.181]
2009,2009-10-09,PHO,IND,77.0,90.0,0,PHO,1499.1645437312588,1579.1806226537115,,,,,1500.0,[]
2010,2010-05-15,IND,WAS,65.0,72.0,0,WAS,1500.0,1500.0,1485.9787151387934,232.46897024219945,1502.930265670435,0.9906524767591957,1500.0,"[1511.429,1483.099,1471.601,1477.786]"
2010,2010-05-16,ATL,IND,66.0,62.0,1,ATL,1488.5707376518324,1511.4292623481676,1477.4951994023356,22.078469986674417,1482.0365484520457,0.9849967996015571,1500.0,"[1483.099,1471.601,1477.786]"
2010,2010-05-22,CHI,IND,86.0,92.0,0,CHI,1480.6375663103775,1483.099273422392,1474.6931623923074,9.563470763308205,1477.1671513349902,0.9831287749282049,1500.0,"[1471.601,1477.786]"
2010,2010-05-23,IND,CHI,69.0,61.0,1,CHI,1492.1361635188157,1471.6006762139536,1477.785648570661,0.0,1477.785648570661,0.9851904323804406,1500.0,[1477.786]
2010,2010-05-29,TUL,IND,79.0,74.0,1,TUL,1500.1334286544973,1477.785648570661,,,,,1500.0,[]
2011,2011-06-04,IND,CHI,65.0,57.0,1,CHI,1500.0,1500.0,1499.0215611639987,2338.799204947731,1550.2676287403476,0.9993477074426659,1500.0,"[1511.429,1522.778,1464.591,1497.148,1472.902,1471.084,1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-10,IND,NYL,80.0,81.0,0,NYL,1508.5707376518324,1511.4292623481676,1498.686217888751,2397.7367000049935,1550.603094614524,0.9991241452591673,1500.0,"[1522.778,1464.591,1497.148,1472.902,1471.084,1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-11,NYL,IND,80.0,86.0,0,NYL,1497.2221626144474,1522.7778373855526,1498.0170062360621,2447.7702604918527,1550.9385604887002,0.9986780041573747,1500.0,"[1464.591,1497.148,1472.902,1471.084,1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-14,IND,TUL,82.0,74.0,1,TUL,1509.3631847670529,1464.5912282283098,1498.9720284648552,2484.872125179173,1551.2740263628766,0.9993146856432368,1500.0,"[1497.148,1472.902,1471.084,1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-17,SEA,IND,68.0,54.0,1,SEA,1516.7011281840091,1497.1480163066526,1499.0256758812727,2557.855867864058,1551.609492237053,0.9993504505875151,1500.0,"[1472.902,1471.084,1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-19,PHO,IND,93.0,89.0,1,PHO,1507.575223651956,1472.9015077111692,1499.8173173409727,2614.0589809143785,1551.9449581112294,0.9998782115606485,1500.0,"[1471.084,1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-21,WAS,IND,80.0,89.0,0,WAS,1498.0160636575479,1471.0837996662858,1500.7152397683067,2669.141589446145,1552.2804239854058,1.0004768265122044,1500.0,"[1517.637,1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-25,IND,CON,75.0,70.0,1,CON,1508.6790325903205,1517.637393756468,1500.1693638332047,2745.7075538724316,1552.6158898595822,1.0001129092221364,1500.0,"[1528.258,1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-26,MIN,IND,75.0,78.0,0,MIN,1517.5032232942658,1528.2584329072886,1499.2330615307353,2810.0546169516147,1552.7812094862666,0.9994887076871569,1500.0,"[1517.786,1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
2011,2011-06-28,IND,PHO,91.0,86.0,1,PHO,1529.234290091659,1517.7857344100805,1498.5933141900682,2894.6747522221935,1552.946529112951,0.9990622094600454,1500.0,"[1519.384,1450.362,1517.321,1522.986,1521.688,1459.665,1494.804,1549.261,1419.771,1477.168,1367.638,1466.645,1521.869,1513.224,1513.823,1459.992,1398.398,1526.96,1539.638,1535.896,1483.684,1370.404,1528.318,1552.616,1529.237,1537.968,1563.653,1554.269,1562.564]"
