site,seed,policy,seasons,step,marker,year,phase,i_expansion,mu_size,compete_local,n_star_fa,bidding_intensity,travel_fatigue,leverage,cash_flow,cash_flow_cum,cash,franchise_value,debt,owner_share,terminal_value,win_pct,elo,syn,a_roster,a_salary,a_ticket,a_marketing,a_debt,a_equity
Denver,1,baseline,2,9,offseason_decision,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.1400099606252719,12.081807342264977,148.24250005493437,153.24250005493437,478.53738191757225,67.0,1.0,411.53738191757225,0.21640154614277152,1451.832619196572,-2.029977051063036,3,2,2,1,2,0
Denver,1,baseline,3,12,season_end,2028,offseason,0,0.6272457972183026,0,0,6.804615336695252,0.4607,0.12943130417777252,17.320510617503565,202.1109932013208,207.1109932013208,517.6491145293276,67.0,1.0,450.64911452932756,0.21313724644392384,1435.843165072875,-2.015409646087405,3,2,2,1,2,0
Denver,1,aggressive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,6,5,6,3,4,0
Denver,1,aggressive,1,4,season_end,2026,offseason,1,0.6272457972183026,0,0,8.258739799935874,0.4607,0.4921601892035354,9.748033349379618,56.037601644740356,173.85264131072748,365.3587665369327,179.81503966598711,1.0,185.5437268709456,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,6,3,4,0
Denver,1,aggressive,1,5,offseason_decision,2026,offseason,1,0.6272457972183026,0,0,8.258739799935874,0.4607,0.4921601892035354,9.748033349379618,56.037601644740356,173.85264131072748,365.3587665369327,179.81503966598711,1.0,185.5437268709456,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,6,3,2,0
Denver,1,aggressive,2,8,season_end,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.38080888515481864,0.1267776116083077,86.64864835702446,204.46368802301157,472.19234286742795,179.81503966598711,1.0,292.37730320144084,0.13963302483057202,1440.9103448756423,-3.1546999923865524,6,5,6,3,2,0
Denver,1,aggressive,2,9,offseason_decision,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.38080888515481864,0.1267776116083077,86.64864835702446,204.46368802301157,472.19234286742795,179.81503966598711,1.0,292.37730320144084,0.13963302483057202,1440.9103448756423,-3.1546999923865524,6,5,6,3,2,0
Denver,1,aggressive,3,12,season_end,2028,offseason,0,0.6272457972183026,0,0,6.804615336695252,0.4607,0.35997652543402664,6.8266589763447385,93.7882092376411,211.60324890362818,499.5187934801656,179.81503966598711,1.0,319.70375381417847,0.11554478874272066,1419.16002844556,-3.140132587410922,6,5,6,3,2,0
Denver,1,defensive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,1,2,3,1,0
Denver,1,defensive,1,4,season_end,2026,offseason,1,0.6272457972183026,0,0,8.258739799935874,0.4607,0.027712199423761026,19.383829334725192,76.3863636022317,24.744757879451996,373.78463249433696,10.358394277220292,1.0,363.4262382171167,0.3283777869664858,1471.1669000256434,-2.0988733315112986,3,1,2,3,1,0
Denver,1,defensive,1,5,offseason_decision,2026,offseason,1,0.6272457972183026,0,0,8.258739799935874,0.4607,0.027712199423761026,19.383829334725192,76.3863636022317,24.744757879451996,373.78463249433696,10.358394277220292,1.0,363.4262382171167,0.3283777869664858,1471.1669000256434,-2.0988733315112986,3,1,2,3,1,0
Denver,1,defensive,2,8,season_end,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.0,16.461414501233868,159.23556599633457,97.23556599633457,501.6120006072852,0.0,1.0,501.6120006072852,0.2086505313102916,1450.7537770516565,-2.103120295530071,3,1,2,3,1,0
Denver,1,defensive,2,9,offseason_decision,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.0,16.461414501233868,159.23556599633457,97.23556599633457,501.6120006072852,0.0,1.0,501.6120006072852,0.2086505313102916,1450.7537770516565,-2.103120295530071,3,1,2,3,1,0
Denver,1,defensive,3,12,season_end,2028,offseason,0,0.6272457972183026,0,0,6.804615336695252,0.4607,0.0,20.147413833469045,229.10219145577622,167.10219145577622,554.9722521288134,0.0,1.0,554.9722521288134,0.20375705055176466,1434.2133599485635,-2.08855289055444,3,1,2,3,1,0
Denver,1,ppo,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,5,5,0,3,4,0
Denver,1,ppo,1,4,season_end,2026,offseason,1,0.6272457972183026,0,0,8.258739799935874,0.4607,0.4979333530939544,10.395525975102274,57.26398135496446,174.58357328803845,360.12769744957893,179.31959193307398,1.0,180.80810551650495,0.25429003317873883,1464.7471980514063,-3.155956592935046,2,5,0,2,4,0
Denver,1,ppo,1,5,offseason_decision,2026,offseason,1,0.6272457972183026,0,0,8.258739799935874,0.4607,0.4979333530939544,10.395525975102274,57.26398135496446,174.58357328803845,360.12769744957893,179.31959193307398,1.0,180.80810551650495,0.25429003317873883,1464.7471980514063,-3.155956592935046,2,5,0,2,1,0
Denver,1,ppo,2,8,season_end,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.2479604736568386,4.391266906340274,97.14581782257024,148.6208310897877,457.6334751814502,113.47501326721748,1.0,344.1584619142327,0.1460752080019534,1441.396841486191,-2.885926800787891,4,5,0,2,1,0
Denver,1,ppo,2,9,offseason_decision,2027,offseason,0,0.6272457972183026,0,0,7.076739157519347,0.4607,0.2479604736568386,4.391266906340274,97.14581782257024,148.6208310897877,457.6334751814502,113.47501326721748,1.0,344.1584619142327,0.1460752080019534,1441.396841486191,-2.885926800787891,5,5,0,3,1,0
Denver,1,ppo,3,12,season_end,2028,offseason,0,0.6272457972183026,0,0,6.804615336695252,0.4607,0.09109786179014367,15.381101034458194,135.18611417992264,117.34418793653329,484.73227459865944,44.15807375661065,1.0,440.5742008420488,0.15603699988350503,1422.4596774688948,-2.2279071232132264,5,2,0,3,1,0
Portland,0,baseline,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,2,2,1,2,0
Portland,0,baseline,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.18641103100690656,17.671588824230675,75.07089157883459,80.07089157883459,359.4207898432665,67.0,1.0,292.4207898432665,0.29904814030471194,1469.190844564497,-2.08613092937585,3,2,2,1,2,0
Portland,0,baseline,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.18641103100690656,17.671588824230675,75.07089157883459,80.07089157883459,359.4207898432665,67.0,1.0,292.4207898432665,0.29904814030471194,1469.190844564497,-2.08613092937585,3,2,2,1,2,0
Portland,0,baseline,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.15680922880392548,15.400497595537972,125.74798895366422,130.74798895366422,427.27077041987695,67.0,1.0,360.27077041987695,0.15673847127173005,1445.1353162038492,-1.942932688541538,3,2,2,1,2,0
Portland,0,baseline,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.15680922880392548,15.400497595537972,125.74798895366422,130.74798895366422,427.27077041987695,67.0,1.0,360.27077041987695,0.15673847127173005,1445.1353162038492,-1.942932688541538,3,2,2,1,2,0
Portland,0,baseline,3,12,season_end,2028,offseason,0,0.6207457972183027,0,1,7.559671991574587,0.93,0.1456305795427081,12.053369586865685,181.5177637661448,186.5177637661448,460.0682096465279,67.0,1.0,393.0682096465279,0.16711153468446216,1427.4604218944582,-2.040124346439193,3,2,2,1,2,0
Portland,0,aggressive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,6,5,6,3,4,0
Portland,0,aggressive,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.4947061298977672,9.700198924469618,55.63428455065066,173.2214525675677,363.01787498373903,179.58716801691702,1.0,183.43070696682202,0.24406094708090872,1464.326477057427,-3.210853870699367,6,5,6,3,4,0
Portland,0,aggressive,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.4947061298977672,9.700198924469618,55.63428455065066,173.2214525675677,363.01787498373903,179.58716801691702,1.0,183.43070696682202,0.24406094708090872,1464.326477057427,-3.210853870699367,6,5,6,3,2,0
Portland,0,aggressive,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.4173592633935115,5.61580235507456,59.530867210699,177.11803522761602,430.2939547973838,179.58716801691702,1.0,250.70678678046676,0.11656290484875166,1438.1356812405854,-3.0676556298650546,6,5,6,3,2,0
Portland,0,aggressive,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.4173592633935115,5.61580235507456,59.530867210699,177.11803522761602,430.2939547973838,179.58716801691702,1.0,250.70678678046676,0.11656290484875166,1438.1356812405854,-3.0676556298650546,6,5,6,3,2,0
Portland,0,aggressive,3,12,season_end,2028,offseason,0,0.6207457972183027,0,1,7.559671991574587,0.93,0.39031405409370434,-0.43119288283135404,70.89858324520723,188.48575126212427,460.1094071129777,179.58716801691702,1.0,280.5222390960607,0.08777311645188565,1415.0197245171287,-3.164847287762709,6,5,6,3,2,0
Portland,0,defensive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,1,2,3,1,0
Portland,0,defensive,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.02854791725590681,19.025952522345396,75.40860277016989,23.93207516324416,368.62487370762096,10.523472393074261,1.0,358.1014013145467,0.2926414696040174,1468.6104561231,-2.159274173842885,3,1,2,3,1,0
Portland,0,defensive,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.02854791725590681,19.025952522345396,75.40860277016989,23.93207516324416,368.62487370762096,10.523472393074261,1.0,358.1014013145467,0.2926414696040174,1468.6104561231,-2.159274173842885,3,1,2,3,1,0
Portland,0,defensive,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.0,18.29614416859941,141.20240827280855,79.20240827280857,448.4024388731963,0.0,1.0,448.4024388731963,0.15098929364583324,1444.2067960907318,-2.0160759330085734,3,1,2,3,1,0
Portland,0,defensive,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.0,18.29614416859941,141.20240827280855,79.20240827280857,448.4024388731963,0.0,1.0,448.4024388731963,0.15098929364583324,1444.2067960907318,-2.0160759330085734,3,1,2,3,1,0
Portland,0,defensive,3,12,season_end,2028,offseason,0,0.6207457972183027,0,1,7.559671991574587,0.93,0.0,16.437370800621302,211.65142438717442,149.65142438717442,494.24945927985357,0.0,1.0,494.24945927985357,0.15883603664573717,1426.009730136872,-2.1132675909062275,3,1,2,3,1,0
Portland,0,ppo,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,2,5,2,0,4,0
Portland,0,ppo,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.5051682289893226,11.846859555773502,63.552993901334716,179.65369155899867,352.5572026055272,178.10069765766397,1.0,174.45650494786324,0.2848991280993202,1467.5617067648434,-2.145371262540773,3,5,2,0,4,0
Portland,0,ppo,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,6.591126133316471,0.93,0.5051682289893226,11.846859555773502,63.552993901334716,179.65369155899867,352.5572026055272,178.10069765766397,1.0,174.45650494786324,0.2848991280993202,1467.5617067648434,-2.145371262540773,3,5,0,0,1,0
Portland,0,ppo,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.2846651700330851,10.341342507637982,81.47322794928075,136.17523198862636,409.9623569184173,116.70200403934558,1.0,293.2603528790717,0.13778910786609716,1442.2096036274313,-3.034675395881502,6,5,0,0,1,0
Portland,0,ppo,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,6.7295181690244945,0.93,0.2846651700330851,10.341342507637982,81.47322794928075,136.17523198862636,409.9623569184173,116.70200403934558,1.0,293.2603528790717,0.13778910786609716,1442.2096036274313,-3.034675395881502,6,1,4,0,4,0
Portland,0,ppo,3,12,season_end,2028,offseason,0,0.6207457972183027,0,1,7.559671991574587,0.93,0.5671214325173191,-2.730537718925479,104.05378615921902,284.4783806536003,427.4650552674677,242.42459449438124,1.0,185.04046077308644,0.10710531371517998,1420.325597987051,-3.067657885939815,5,5,4,0,4,0
Portland,1,baseline,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,2,2,1,2,0
Portland,1,baseline,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.183787985930161,18.04449649608705,76.08385231356586,81.08385231356586,364.5504882210301,67.0,1.0,297.5504882210301,0.3356710778288208,1471.813290975986,-2.0257300870442636,3,2,2,1,2,0
Portland,1,baseline,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.183787985930161,18.04449649608705,76.08385231356586,81.08385231356586,364.5504882210301,67.0,1.0,297.5504882210301,0.3356710778288208,1471.813290975986,-2.0257300870442636,3,2,2,1,2,0
Portland,1,baseline,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.14181811335567218,11.19838809429174,144.89690985870655,149.89690985870655,472.43612550371205,67.0,1.0,405.43612550371205,0.1971598670161021,1450.2304696109268,-2.029977051063036,3,2,2,1,2,0
Portland,1,baseline,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.14181811335567218,11.19838809429174,144.89690985870655,149.89690985870655,472.43612550371205,67.0,1.0,405.43612550371205,0.1971598670161021,1450.2304696109268,-2.029977051063036,3,2,2,1,2,0
Portland,1,baseline,3,12,season_end,2028,offseason,0,0.6207457972183027,0,0,6.804615336695252,0.93,0.1321056536120005,17.074367026199894,197.80329662170874,202.80329662170874,507.1698157353782,67.0,1.0,440.1698157353782,0.20562000322895763,1434.2214427990193,-2.015409646087405,3,2,2,1,2,0
Portland,1,aggressive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,6,5,6,3,4,0
Portland,1,aggressive,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.4921601892035354,9.748033349379618,56.037601644740356,173.85264131072748,365.3587665369327,179.81503966598711,1.0,185.5437268709456,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,6,3,4,0
Portland,1,aggressive,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.4921601892035354,9.748033349379618,56.037601644740356,173.85264131072748,365.3587665369327,179.81503966598711,1.0,185.5437268709456,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,6,3,2,0
Portland,1,aggressive,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.3841858366075975,-0.6490727669348217,83.64455666174119,201.45959632772832,468.04182385736385,179.81503966598711,1.0,288.22678419137674,0.13238660466327826,1440.4272501978228,-3.1546999923865524,6,5,6,3,2,0
Portland,1,aggressive,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.3841858366075975,-0.6490727669348217,83.64455666174119,201.45959632772832,468.04182385736385,179.81503966598711,1.0,288.22678419137674,0.13238660466327826,1440.4272501978228,-3.1546999923865524,6,5,6,3,2,0
Portland,1,aggressive,3,12,season_end,2028,offseason,0,0.6207457972183027,0,0,6.804615336695252,0.93,0.3641935670584812,6.6140593624256425,90.04966139999863,207.8647010659858,493.73480459393426,179.81503966598711,1.0,313.91976492794714,0.11293073716352187,1418.684157458511,-3.140132587410922,6,5,6,3,2,0
Portland,1,defensive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,1,2,3,1,0
Portland,1,defensive,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.027712199423761026,19.383829334725192,76.3863636022317,24.744757879451996,373.78463249433696,10.358394277220292,1.0,363.4262382171167,0.3283777869664858,1471.1669000256434,-2.0988733315112986,3,1,2,3,1,0
Portland,1,defensive,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.027712199423761026,19.383829334725192,76.3863636022317,24.744757879451996,373.78463249433696,10.358394277220292,1.0,363.4262382171167,0.3283777869664858,1471.1669000256434,-2.0988733315112986,3,1,2,3,1,0
Portland,1,defensive,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.0,15.603924214037894,155.97115021038869,93.9711502103887,495.5206668154272,0.0,1.0,495.5206668154272,0.19106234522314375,1449.3020707929475,-2.103120295530071,3,1,2,3,1,0
Portland,1,defensive,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.0,15.603924214037894,155.97115021038869,93.9711502103887,495.5206668154272,0.0,1.0,495.5206668154272,0.19106234522314375,1449.3020707929475,-2.103120295530071,3,1,2,3,1,0
Portland,1,defensive,3,12,season_end,2028,offseason,0,0.6207457972183027,0,0,6.804615336695252,0.93,0.0,19.918110726552225,224.94817413307524,162.94817413307524,544.4575727529601,0.0,1.0,544.4575727529601,0.19693002200877147,1432.7472698397946,-2.08855289055444,3,1,2,3,1,0
Portland,1,ppo,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,6,5,0,1,4,0
Portland,1,ppo,1,4,season_end,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.506402316719599,10.888189869646212,60.069630926671636,176.46557845932904,352.2810651583914,178.39594753265743,1.0,173.88511762573398,0.2538290373643363,1464.6770557285884,-3.1504530283677803,6,5,0,0,4,0
Portland,1,ppo,1,5,offseason_decision,2026,offseason,1,0.6207457972183027,0,0,8.258739799935874,0.93,0.506402316719599,10.888189869646212,60.069630926671636,176.46557845932904,352.2810651583914,178.39594753265743,1.0,173.88511762573398,0.2538290373643363,1464.6770557285884,-3.1504530283677803,5,5,0,0,1,0
Portland,1,ppo,2,8,season_end,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.26400384157548573,4.411212812233636,99.37796282349538,152.08678748570162,434.4968011740388,114.70882466220625,1.0,319.78797651183254,0.13238660466327826,1440.4272501978228,-3.1546999923865524,6,5,0,0,1,0
Portland,1,ppo,2,9,offseason_decision,2027,offseason,0,0.6207457972183027,0,0,7.076739157519347,0.93,0.26400384157548573,4.411212812233636,99.37796282349538,152.08678748570162,434.4968011740388,114.70882466220625,1.0,319.78797651183254,0.13238660466327826,1440.4272501978228,-3.1546999923865524,6,5,0,0,4,0
Portland,1,ppo,3,12,season_end,2028,offseason,0,0.6207457972183027,0,0,6.804615336695252,0.93,0.5547694542081077,4.450585584073217,114.30727540017531,296.658875430914,440.4561177210675,244.35160003073867,1.0,196.10451769032886,0.11293073716352187,1418.684157458511,-3.140132587410922,6,5,0,0,4,0
Toronto,0,baseline,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,2,2,1,2,0
Toronto,0,baseline,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.18641103100690656,17.671588824230675,75.07089157883459,80.07089157883459,359.4207898432665,67.0,1.0,292.4207898432665,0.29904814030471194,1469.190844564497,-2.08613092937585,3,2,2,1,2,0
Toronto,0,baseline,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.18641103100690656,17.671588824230675,75.07089157883459,80.07089157883459,359.4207898432665,67.0,1.0,292.4207898432665,0.29904814030471194,1469.190844564497,-2.08613092937585,3,2,2,1,2,0
Toronto,0,baseline,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.1520204392689967,16.948948959147074,131.10910901443066,136.10910901443066,440.73020918881195,67.0,1.0,373.73020918881195,0.19217069101243303,1448.3955566378486,-1.942932688541538,3,2,2,1,2,0
Toronto,0,baseline,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.1520204392689967,16.948948959147074,131.10910901443066,136.10910901443066,440.73020918881195,67.0,1.0,373.73020918881195,0.19217069101243303,1448.3955566378486,-1.942932688541538,3,2,2,1,2,0
Toronto,0,baseline,3,12,season_end,2028,offseason,0,0.6310457972183027,0,1,7.559671991574587,0.2079,0.13922490467219997,12.428384407077154,188.64203844128178,193.64203844128178,481.23573981069757,67.0,1.0,414.23573981069757,0.18105856365166104,1430.7550386642934,-2.040124346439193,3,2,2,1,2,0
Toronto,0,aggressive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,6,5,6,3,4,0
Toronto,0,aggressive,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.4947061298977672,9.700198924469618,55.63428455065066,173.2214525675677,363.01787498373903,179.58716801691702,1.0,183.43070696682202,0.24406094708090872,1464.326477057427,-3.210853870699367,6,5,6,3,4,0
Toronto,0,aggressive,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.4947061298977672,9.700198924469618,55.63428455065066,173.2214525675677,363.01787498373903,179.58716801691702,1.0,183.43070696682202,0.24406094708090872,1464.326477057427,-3.210853870699367,6,5,6,3,2,0
Toronto,0,aggressive,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.4093654899040247,6.797744899399952,64.08116577844007,181.66833379535714,438.69640320443483,179.58716801691702,1.0,259.1092351875178,0.1170046059595668,1438.1772298517574,-3.0676556298650546,6,5,6,3,2,0
Toronto,0,aggressive,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.4093654899040247,6.797744899399952,64.08116577844007,181.66833379535714,438.69640320443483,179.58716801691702,1.0,259.1092351875178,0.1170046059595668,1438.1772298517574,-3.0676556298650546,6,5,6,3,2,0
Toronto,0,aggressive,3,12,season_end,2028,offseason,0,0.6310457972183027,0,1,7.559671991574587,0.2079,0.3827730121932304,-0.1439413588157663,76.41902687670773,194.0061948936248,469.17405955009787,179.58716801691702,1.0,289.58689153318085,0.08793388768203257,1415.0604979769103,-3.164847287762709,6,5,6,3,2,0
Toronto,0,defensive,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,1,2,3,1,0
Toronto,0,defensive,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.02854791725590681,19.025952522345396,75.40860277016989,23.93207516324416,368.62487370762096,10.523472393074261,1.0,358.1014013145467,0.2926414696040174,1468.6104561231,-2.159274173842885,3,1,2,3,1,0
Toronto,0,defensive,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.02854791725590681,19.025952522345396,75.40860277016989,23.93207516324416,368.62487370762096,10.523472393074261,1.0,358.1014013145467,0.2926414696040174,1468.6104561231,-2.159274173842885,3,1,2,3,1,0
Toronto,0,defensive,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.0,19.788107178244637,146.4377282176533,84.43772821765333,462.08261116491127,0.0,1.0,462.08261116491127,0.18341679064270142,1447.2202584484826,-2.0160759330085734,3,1,2,3,1,0
Toronto,0,defensive,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.0,19.788107178244637,146.4377282176533,84.43772821765333,462.08261116491127,0.0,1.0,462.08261116491127,0.18341679064270142,1447.2202584484826,-2.0160759330085734,3,1,2,3,1,0
Toronto,0,defensive,3,12,season_end,2028,offseason,0,0.6310457972183027,0,1,7.559671991574587,0.2079,0.0,16.785830598033073,218.51128099077872,156.51128099077877,515.832408616396,0.0,1.0,515.832408616396,0.17154086281735384,1429.0481037245604,-2.1132675909062275,3,1,2,3,1,0
Toronto,0,ppo,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,2,5,2,2,4,0
Toronto,0,ppo,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.4976375362463799,10.80558452537042,59.52283952405405,176.60802468037173,359.8707334401173,179.0851851563177,1.0,180.7855482837996,0.2666090291037456,1466.2961620522517,-2.6271654087747347,2,5,2,2,4,0
Toronto,0,ppo,1,5,offseason_decision,2026,offseason,1,0.6310457972183027,0,0,6.591126133316471,0.2079,0.4976375362463799,10.80558452537042,59.52283952405405,176.60802468037173,359.8707334401173,179.0851851563177,1.0,180.7855482837996,0.2666090291037456,1466.2961620522517,-2.6271654087747347,2,5,2,2,1,0
Toronto,0,ppo,2,8,season_end,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.2665401747465544,11.205338652344171,79.58986237018446,133.13668801865649,433.50622756341426,115.54682564847201,1.0,317.95940191494225,0.13744138057903338,1441.6185365381523,-2.7681208626674243,5,5,2,1,1,0
Toronto,0,ppo,2,9,offseason_decision,2027,offseason,0,0.6310457972183027,0,0,6.7295181690244945,0.2079,0.2665401747465544,11.205338652344171,79.58986237018446,133.13668801865649,433.50622756341426,115.54682564847201,1.0,317.95940191494225,0.13744138057903338,1441.6185365381523,-2.7681208626674243,5,0,4,2,4,0
Toronto,0,ppo,3,12,season_end,2028,offseason,0,0.6310457972183027,0,1,7.559671991574587,0.2079,0.5409797742577854,-3.0869211059548505,100.29228816895568,287.8223917041694,461.25588313826427,249.53010353521364,1.0,211.72577960305063,0.10374187215762722,1419.1760691847246,-2.979559730141663,2,5,4,2,4,0
Toronto,1,baseline,0,1,offseason_decision,2025,offseason,0,0.6148457972183027,0,3,5.0,0.0,0.2,0.0,0.0,5.0,335.0,67.0,1.0,268.0,0.545,1488.4828510831296,-4.241364390609727,3,2,2,1,2,0
Toronto,1,baseline,1,4,season_end,2026,offseason,1,0.6310457972183027,0,0,8.258739799935874,0.2079,0.183787985930161,18.04449649608705,76.08385231356586,81.08385231356586,364.5504882210301,67.0,1.0,297.5504882210301,0.3356710778288208,1471.813290975986,-2.0257300870442636,3,2,2,1,2,0
