Season,Date,home_abbr,away_abbr,home_pts,away_pts,home_win,opponent_abbr,ELO_t,opp_pre_elo_t,O_mean,O_var,O_p90,SOS_t,elo_avg_pre,O_t_list_json,O_len,O_mean_calc,O_var_calc,O_p90_calc
2022,2022-05-20,CON,IND,94.0,85.0,1.0,CON,1479.0755845303086,1511.372678014861,1510.2286379114707,239.41031117614895,1523.560766159668,1.0068190919409803,1500.0,"[1519.047,1511.542,1484.83,1525.495]",4,1510.2285,239.41026225000013,1523.5606
2022,2022-05-22,IND,CON,70.0,92.0,0.0,CON,1471.4009568748615,1519.0473056703083,1507.2890819918582,284.6497922167486,1522.7044800353897,1.0048593879945722,1500.0,"[1511.542,1484.83,1525.495]",3,1507.289,284.65104199999956,1522.7043999999999
2022,2022-05-24,CHI,IND,95.0,90.0,1.0,CHI,1461.3332143839132,1511.541974699374,1505.1626356381005,413.4093660388923,1521.428612223135,1.0034417570920668,1500.0,"[1484.83,1525.495]",2,1505.1625,413.4105562499993,1521.4285
2022,2022-05-27,IND,LAS,101.0,96.0,1.0,LAS,1454.140050540194,1484.830164906807,1525.4951063693934,0.0,1525.4951063693934,1.0169967375795956,1500.0,[1525.495],1,1525.495,0.0,1525.495
2022,2022-05-31,IND,WAS,75.0,87.0,0.0,WAS,1463.5848389109776,1525.4951063693934,,,,,1500.0,[],0,,,
2023,2023-05-19,IND,CON,61.0,70.0,0.0,CON,1500.0,1500.0,1505.1808992651097,151.9521724993242,1517.624045926397,1.0034539328434062,1500.0,"[1491.429,1502.778,1521.336]",3,1505.1810000000003,151.9586459999993,1517.6244
2023,2023-05-21,NYL,IND,90.0,73.0,1.0,NYL,1488.5707376518324,1491.4292623481676,1512.0567177235805,86.0976203274382,1519.4798219940026,1.0080378118157205,1499.9999999999998,"[1502.778,1521.336]",2,1512.057,86.09984099999993,1519.4802
2023,2023-05-28,ATL,IND,87.0,90.0,0.0,ATL,1480.080497773498,1502.7778373855526,1521.3355980616082,0.0,1521.3355980616082,1.014223732041072,1500.0,[1521.336],1,1521.336,0.0,1521.336
2023,2023-05-30,CON,IND,81.0,78.0,1.0,CON,1492.1428849066813,1521.3355980616082,,,,,1500.0,[],0,,,
2024,2024-05-14,CON,IND,92.0,71.0,1.0,CON,1500.0,1500.0,1500.702212051669,324.43865643918343,1518.2951388589368,1.0004681413677794,1500.0,"[1511.429,1522.291,1516.583,1484.535,1488.809,1504.705,1465.698,1511.568]",8,1500.7022500000003,324.44361618749906,1518.2954
2024,2024-05-16,IND,NYL,66.0,102.0,0.0,NYL,1491.4292623481676,1511.4292623481676,1499.1697762950262,352.000161144599,1518.8659179060332,0.9994465175300176,1499.9999999999998,"[1522.291,1516.583,1484.535,1488.809,1504.705,1465.698,1511.568]",7,1499.169857142857,352.00688126530486,1518.8662
2024,2024-05-18,NYL,IND,91.0,80.0,1.0,NYL,1480.5679325077233,1522.290592188612,1495.3163069794284,306.7222743049309,1514.075202849604,0.9968775379862856,1500.0,"[1516.583,1484.535,1488.809,1504.705,1465.698,1511.568]",6,1495.3163333333334,306.72717455555465,1514.0755
2024,2024-05-20,IND,CON,84.0,88.0,0.0,CON,1473.148253971285,1516.5828017176473,1491.0630080317846,259.52341753775227,1508.8226748391971,0.9940420053545233,1500.0,"[1484.535,1488.809,1504.705,1465.698,1511.568]",5,1491.063,259.52754279999834,1508.8228
2024,2024-05-22,SEA,IND,85.0,83.0,1.0,SEA,1462.9593075550974,1484.535065741302,1492.6949936044057,311.08738737597946,1509.508907124788,0.9951299957362704,1500.0,"[1488.809,1504.705,1465.698,1511.568]",4,1492.6950000000002,311.09230849999824,1509.5091
2024,2024-05-24,LAS,IND,73.0,78.0,0.0,LAS,1454.9907655788509,1488.8088557590097,1493.990372886204,408.07115323312064,1510.195139410379,0.995993581924136,1500.0,"[1504.705,1465.698,1511.568]",3,1493.9903333333334,408.0781908888864,1510.1954
2024,2024-05-25,LVA,IND,99.0,80.0,1.0,LVA,1467.3575061284505,1504.705281125652,1488.63291876648,525.9997859148395,1506.9806669385446,0.99242194584432,1500.0,"[1465.698,1511.568]",2,1488.633,526.0142249999975,1506.981
2024,2024-05-28,IND,LAS,82.0,88.0,0.0,LAS,1459.8199151901206,1465.6982335513994,1511.5676039815608,0.0,1511.5676039815608,1.0077117359877072,1500.0,[1511.568],1,1511.568,0.0,1511.568
2024,2024-05-30,IND,SEA,88.0,103.0,0.0,SEA,1448.5567740763809,1511.5676039815608,,,,,1499.9999999999998,[],0,,,
2025,2025-05-17,IND,CHI,93.0,58.0,1.0,CHI,1500.0,1500.0,1491.706965473232,511.4319045354739,1513.043422260417,0.994471310315488,1500.0,"[1491.429,1503.338,1519.514,1493.125,1451.129]",5,1491.7069999999999,511.4343004000002,1513.0436
2025,2025-05-20,IND,ATL,90.0,91.0,0.0,ATL,1508.5707376518324,1491.4292623481676,1491.776391254498,639.2657809738204,1514.6609847919246,0.9945175941696652,1500.0,"[1503.338,1519.514,1493.125,1451.129]",4,1491.7765,639.2687242500003,1514.6612
2025,2025-05-22,ATL,IND,76.0,81.0,0.0,ATL,1496.6619529286288,1503.3380470713712,1487.9225059822072,792.9446478638334,1514.2359206636245,0.9919483373214716,1500.0,"[1519.514,1493.125,1451.129]",3,1487.9226666666666,792.9501735555558,1514.2361999999998
2025,2025-05-24,IND,NYL,88.0,90.0,0.0,NYL,1508.2789048537468,1519.5136723864475,1472.1269227800867,440.9156257104419,1488.9253155738836,0.9814179485200578,1500.0,"[1493.125,1451.129]",2,1472.127,440.916004000002,1488.9254
2025,2025-05-28,WAS,IND,83.0,77.0,1.0,WAS,1497.1677588552425,1493.1249137723328,1451.1289317878409,0.0,1451.1289317878409,0.9674192878585606,1500.0,[1451.129],1,1451.129,0.0,1451.129
2025,2025-05-30,IND,CON,83.0,85.0,0.0,CON,1488.4828510831296,1451.1289317878409,,,,,1499.9999999999998,[],0,,,
