off_action,reg_action,win_mean,cf_mean,debt_mean,base_win,base_cf,base_debt,improved_all,score,site
"(5, 2, 2, 1, 1, 0)","(3, 2, 3, 1, 1, 0)",0.3182084535912618,11.259711220044627,10.158940541381934,0.3178072325644628,9.93507849511844,41.95411804814745,1,4.544272578282641,Columbus
"(6, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.31743539575031965,11.615015594862122,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,5.4269624236247065,Columbus
"(6, 1, 2, 1, 1, 0)","(3, 1, 2, 2, 1, 0)",0.3003191924550187,11.063208184736048,10.152518402928461,0.3178072325644628,9.93507849511844,41.95411804814745,0,2.5594856431950976,Columbus
"(5, 1, 2, 1, 1, 0)","(3, 1, 4, 1, 1, 0)",0.3016598457615817,11.330505204259318,10.167143301509315,0.3178072325644628,9.93507849511844,41.95411804814745,0,2.9593855035165837,Columbus
"(6, 2, 2, 1, 1, 0)","(3, 2, 3, 1, 1, 0)",0.31743539575031965,11.252311316941539,10.157099293870438,0.3178072325644628,9.93507849511844,41.95411804814745,0,4.459751015836485,Columbus
"(4, 2, 2, 1, 1, 1)","(3, 2, 4, 1, 1, 1)",0.311675198235538,11.219302522163584,10.159322795537918,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.8505001194136197,Columbus
"(5, 3, 2, 1, 0, 1)","(3, 3, 3, 2, 0, 1)",0.30944563191351937,11.079383285719107,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,4.092353730801664,Columbus
"(6, 3, 2, 1, 1, 0)","(3, 3, 4, 1, 1, 0)",0.27574901397324264,10.718005393186168,10.179117443093467,0.3178072325644628,9.93507849511844,41.95411804814745,0,-0.2453949005488898,Columbus
"(5, 3, 2, 1, 1, 1)","(3, 3, 4, 2, 1, 1)",0.30944563191351937,10.717142652232347,10.149371886640063,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.1263787081703036,Columbus
"(6, 3, 2, 1, 0, 0)","(3, 3, 4, 2, 0, 0)",0.27574901397324264,10.82609131594894,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,0.4693999670038238,Columbus
"(3, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3178072325644628,11.733620070253986,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,5.582750580430886,Columbus
"(5, 2, 2, 1, 0, 1)","(3, 2, 3, 2, 0, 1)",0.3182084535912618,11.37259489187797,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,1,5.261847504734772,Columbus
"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.31790317449155003,11.534880496052592,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,1,5.393605198938215,Columbus
"(6, 1, 2, 1, 0, 1)","(3, 1, 3, 1, 0, 1)",0.3003191924550187,11.691202719868834,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.7915292191013235,Columbus
"(5, 1, 2, 1, 0, 1)","(3, 1, 2, 2, 0, 1)",0.3016598457615817,11.444197550237401,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.6785893801261937,Columbus
"(5, 2, 2, 1, 1, 0)","(3, 2, 4, 1, 1, 0)",0.3182084535912618,11.259711220044627,10.158940541381934,0.3178072325644628,9.93507849511844,41.95411804814745,1,4.544272578282641,Columbus
"(3, 2, 2, 1, 1, 1)","(3, 2, 4, 2, 1, 1)",0.3178072325644628,11.121575515979936,10.141734258757555,0.3178072325644628,9.93507849511844,41.95411804814745,0,4.367735399800486,Columbus
"(4, 3, 2, 1, 1, 1)","(3, 3, 2, 2, 1, 1)",0.29948475546255093,10.643932582576493,10.152560582347487,0.3178072325644628,9.93507849511844,41.95411804814745,0,2.0567621238468634,Columbus
"(4, 1, 2, 1, 1, 0)","(3, 1, 3, 2, 1, 0)",0.307343653361594,11.113409323319672,10.146543995935936,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.3127303131355066,Columbus
"(4, 1, 2, 1, 1, 1)","(3, 1, 4, 1, 1, 1)",0.307343653361594,11.378620488121975,10.159730277099715,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.576622849821431,Columbus
"(5, 2, 2, 1, 0, 0)","(3, 2, 3, 2, 0, 0)",0.3182084535912618,11.363758121199396,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,1,5.253010734056198,Columbus
"(4, 2, 2, 1, 0, 1)","(3, 2, 3, 2, 0, 1)",0.311675198235538,11.323864632640976,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,4.559791709925398,Columbus
"(3, 1, 2, 1, 0, 0)","(3, 1, 2, 1, 0, 0)",0.313813036752139,11.857635439888641,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,5.307346368833162,Columbus
"(3, 1, 2, 1, 0, 1)","(3, 1, 3, 2, 0, 1)",0.313813036752139,11.606867985582195,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,5.056578914526716,Columbus
"(5, 3, 2, 1, 0, 1)","(3, 3, 3, 1, 0, 1)",0.30944563191351937,11.337564027666657,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,4.350534472749214,Columbus
"(6, 2, 2, 1, 0, 1)","(3, 2, 2, 2, 0, 1)",0.31743539575031965,11.365216112286706,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,5.177162941049291,Columbus
"(5, 1, 2, 1, 1, 1)","(3, 1, 4, 2, 1, 1)",0.3016598457615817,11.081681198870346,10.153967184645001,0.3178072325644628,9.93507849511844,41.95411804814745,0,2.7118791098140433,Columbus
"(5, 2, 2, 1, 1, 1)","(3, 2, 4, 2, 1, 1)",0.3182084535912618,11.010571380922135,10.145753177791299,0.3178072325644628,9.93507849511844,41.95411804814745,1,4.296451475519213,Columbus
"(5, 2, 2, 1, 0, 0)","(3, 2, 4, 1, 0, 0)",0.3182084535912618,11.6225259728159,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,1,5.511778585672702,Columbus
"(4, 1, 2, 1, 1, 1)","(3, 1, 4, 2, 1, 1)",0.307343653361594,11.121442751209285,10.146543995935936,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.3207637410251194,Columbus
"(4, 3, 2, 1, 1, 0)","(3, 3, 3, 1, 1, 0)",0.29948475546255093,10.89098036614573,10.165738625756903,0.3178072325644628,9.93507849511844,41.95411804814745,0,2.302492103075158,Columbus
"(4, 1, 2, 1, 0, 1)","(3, 1, 3, 1, 0, 1)",0.307343653361594,11.741482625036316,4.112027995194051,0.3178072325644628,9.93507849511844,41.95411804814745,0,4.544255214926338,Columbus
"(4, 1, 2, 1, 1, 1)","(3, 1, 2, 2, 1, 1)",0.307343653361594,11.121442751209285,10.146543995935936,0.3178072325644628,9.93507849511844,41.95411804814745,0,3.3207637410251194,Columbus
"(5, 2, 2, 1, 1, 1)","(3, 2, 2, 1, 1, 1)",0.3182084535912618,11.2685479907232,10.158940541381934,0.3178072325644628,9.93507849511844,41.95411804814745,1,4.553109348961213,Columbus
"(5, 3, 2, 1, 0, 0)","(3, 3, 2, 2, 0, 0)",0.30915430614179507,11.09686619725952,4.112027995194051,0.31751915566641953,9.962909002941036,41.95411804814745,0,4.081681247151377,StLouis
"(3, 3, 2, 1, 1, 1)","(3, 3, 4, 1, 1, 1)",0.31761480350146865,11.20014344840359,10.154874618687401,0.31751915566641953,9.962909002941036,41.95411804814745,1,4.426723571913472,StLouis
"(6, 2, 2, 1, 0, 1)","(3, 2, 4, 1, 0, 1)",0.31715203736856795,11.651733535140416,4.112027995194051,0.31751915566641953,9.962909002941036,41.95411804814745,0,5.4363217077095625,StLouis
"(4, 3, 2, 1, 1, 1)","(3, 3, 3, 2, 1, 1)",0.29925804885446367,10.67085065541147,10.152560582347487,0.31751915566641953,9.962909002941036,41.95411804814745,0,2.061986717854845,StLouis
"(4, 2, 2, 1, 0, 1)","(3, 2, 2, 1, 0, 1)",0.311405216760251,11.609782482292962,4.112027995194051,0.31751915566641953,9.962909002941036,41.95411804814745,0,4.819688594030415,StLouis
