site,param,value,off_action,reg_action,win_mean,cf_mean,debt_mean,owner_mean,base_win,base_cf,base_debt,base_owner,win_delta,cf_delta,debt_delta,owner_delta,improved_all
Nashville,expansion_bidding_delta,2.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,expansion_bidding_delta,3.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.624484307295756,4.112027995194051,256.73104065742655,0.34080774671270875,11.071041046903709,41.95411804814745,219.08174700968402,0.003082095717371669,1.5534432603920472,37.842090052953395,37.649293647742525,1
Nashville,expansion_star_fa_delta,-1.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,expansion_star_fa_delta,-2.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,expansion_star_fa_delta,-3.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,expansion_media_bonus,0.0,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.56350963138619,4.112027995194051,251.5194282813893,0.34080774671270875,11.005217996671469,41.95411804814745,213.8697185528032,0.003082095717371669,1.5582916347147204,37.842090052953395,37.64970972858612,1
Nashville,expansion_media_bonus,0.03,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.659914079843501,4.112027995194051,256.73104065742655,0.34080774671270875,11.104035570128781,41.95411804814745,219.08174700968402,0.003082095717371669,1.55587850971472,37.842090052953395,37.649293647742525,1
Nashville,expansion_media_bonus,0.06,"(5, 2, 2, 1, 0, 0)","(3, 2, 2, 1, 0, 0)",0.3438898424300804,12.756318528300813,4.112027995194051,262.09301600951983,0.34080774671270875,11.201575892908767,41.95411804814745,224.44417206532916,0.003082095717371669,1.5547426353920457,37.842090052953395,37.64884394419067,1
Denver,win_eta_fatigue,0.3,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33913630860519917,12.610755912263384,4.112027995194051,250.6101185461466,0.33900711466246775,11.158901423873132,41.95411804814745,218.9499949212439,0.00012919394273142037,1.4518544883902518,37.842090052953395,31.660123624902695,1
Denver,win_eta_fatigue,0.6,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,win_eta_fatigue,0.9,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33240004673661927,12.55531737307841,4.112027995194051,250.13808193410117,0.33227883662145513,11.103528560753649,41.95411804814745,218.46046693723858,0.00012121011516413871,1.4517888123247609,37.842090052953395,31.677614996862587,1
Denver,travel_cost_beta,0.6,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.719937079365394,4.112027995194051,250.36254529276948,0.33548571726357057,11.268116152480498,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,travel_cost_beta,1.2,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
Denver,travel_cost_beta,1.8,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.443546326565112,4.112027995194051,250.36254529276948,0.33548571726357057,10.991725399680218,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848938,37.842090052953395,31.66930334960898,1
Denver,compete_revenue_beta,0.02,"(3, 3, 2, 1, 0, 1)","(3, 3, 2, 1, 0, 1)",0.33561083129978414,12.581741702965253,4.112027995194051,250.36254529276948,0.33548571726357057,11.129920776080358,41.95411804814745,218.6932419431605,0.00012511403621356942,1.4518209268848956,37.842090052953395,31.66930334960898,1
