site,param,value,team,owner_delta,win_delta,cf_delta
Columbus,expansion_star_fa_delta,-2.0,CHI,18.171150555869644,-0.0024257533674520992,0.0854649853548537
Columbus,expansion_star_fa_delta,-2.0,CON,14.007417125776556,-0.002385294547382566,0.06833445405035121
Columbus,expansion_star_fa_delta,-2.0,DAL,10.382434517737465,-0.004518587582973521,-0.1015255147498273
Columbus,expansion_star_fa_delta,-2.0,GSV,14.354021781068184,-0.012289389653035554,-0.43277232059152837
Columbus,expansion_star_fa_delta,-2.0,IND,9.788259129798064,-0.0012380951219170822,-0.16345663829890356
Columbus,expansion_star_fa_delta,-2.0,LAS,14.912819209519057,-0.014958917748504108,-0.4727994825669626
Columbus,expansion_star_fa_delta,-2.0,LVA,20.725797654243706,-0.004362180269903454,-0.22143821291574994
Columbus,expansion_star_fa_delta,-2.0,MIN,17.873665506160762,-0.003735839539052821,0.0841214672578019
Columbus,expansion_star_fa_delta,-2.0,NYL,19.96521525528044,-0.005050988144759683,0.11280201039373594
Columbus,expansion_star_fa_delta,-2.0,PHO,20.388886213752812,-0.01449357245275773,-0.5047183244596241
Columbus,expansion_star_fa_delta,-2.0,SEA,19.83107642798757,-0.013645137824767506,-0.5218427534994774
Columbus,expansion_star_fa_delta,-2.0,WAS,10.354041327135661,-0.002266633152507136,0.042650064652823616
Columbus,expansion_star_fa_delta,-3.0,ATL,7.794701831710142,-0.004437676136627433,-0.010143327517373457
Columbus,expansion_star_fa_delta,-3.0,CHI,18.171150555869644,-0.0024257533674520992,0.0854649853548537
Columbus,expansion_star_fa_delta,-3.0,CON,14.007417125776556,-0.002385294547382566,0.06833445405035121
Columbus,expansion_star_fa_delta,-3.0,DAL,10.382434517737465,-0.004518587582973521,-0.1015255147498273
Columbus,expansion_star_fa_delta,-3.0,GSV,14.354021781068184,-0.012289389653035554,-0.43277232059152837
Columbus,expansion_star_fa_delta,-3.0,IND,9.788259129798064,-0.0012380951219170822,-0.16345663829890356
Columbus,expansion_star_fa_delta,-3.0,LAS,14.912819209519057,-0.014958917748504108,-0.4727994825669626
Columbus,expansion_star_fa_delta,-3.0,LVA,20.725797654243706,-0.004362180269903454,-0.22143821291574994
Columbus,expansion_star_fa_delta,-3.0,MIN,17.873665506160762,-0.003735839539052821,0.0841214672578019
Columbus,expansion_star_fa_delta,-3.0,NYL,19.96521525528044,-0.005050988144759683,0.11280201039373594
Columbus,expansion_star_fa_delta,-3.0,PHO,20.388886213752812,-0.01449357245275773,-0.5047183244596241
Columbus,expansion_star_fa_delta,-3.0,SEA,19.83107642798757,-0.013645137824767506,-0.5218427534994774
Columbus,expansion_star_fa_delta,-3.0,WAS,10.354041327135661,-0.002266633152507136,0.042650064652823616
Columbus,expansion_media_bonus,0.0,ATL,-0.24778687791243215,-0.004437676136627433,-0.09947847765664353
Columbus,expansion_media_bonus,0.0,CHI,-0.3085746303156043,-0.0024257533674520992,-0.13317290893410672
Columbus,expansion_media_bonus,0.0,CON,-0.2252076575119304,-0.002385294547382566,-0.11799827440923139
Columbus,expansion_media_bonus,0.0,DAL,-0.3224473582522478,-0.004518587582973521,-0.23596928446742282
Columbus,expansion_media_bonus,0.0,GSV,-1.3254371300164962,-0.012289389653035554,-0.6272275832307947
Columbus,expansion_media_bonus,0.0,IND,-0.08429512192242328,-0.0012380951219170822,-0.2793200821787565
Columbus,expansion_media_bonus,0.0,LAS,-1.7180829379036595,-0.014958917748504108,-0.6691668817751477
Columbus,expansion_media_bonus,0.0,LVA,-0.6077055106431999,-0.004362180269903454,-0.5148182193290154
Columbus,expansion_media_bonus,0.0,MIN,-0.47295737054827214,-0.003735839539052821,-0.15183432654892215
Columbus,expansion_media_bonus,0.0,NYL,-0.7263784766431627,-0.005050988144759683,-0.1231537834129881
Columbus,expansion_media_bonus,0.0,PHO,-2.2534498562799854,-0.01449357245275773,-0.7866393842760857
Columbus,expansion_media_bonus,0.0,SEA,-1.9955548007404218,-0.013645137824767506,-0.7950886786042375
Columbus,expansion_media_bonus,0.0,WAS,-0.1628335447344682,-0.002266633152507136,-0.08370122865460594
Columbus,expansion_media_bonus,0.03,ATL,3.7159975355110646,-0.004437676136627433,-0.05435025876737232
Columbus,expansion_media_bonus,0.03,CHI,8.799554918008369,-0.0024257533674520992,-0.02339331796998323
Columbus,expansion_media_bonus,0.03,CON,6.788522142579211,-0.002385294547382566,-0.024371266359807464
Columbus,expansion_media_bonus,0.03,DAL,4.952928234101847,-0.004518587582973521,-0.16828675578899244
Columbus,expansion_media_bonus,0.03,GSV,6.401862841893092,-0.012289389653035554,-0.5295393080915254
Columbus,expansion_media_bonus,0.03,IND,4.7811449328955575,-0.0012380951219170822,-0.22092771641919384
Columbus,expansion_media_bonus,0.03,LAS,6.478391237667381,-0.014958917748504108,-0.570522538351419
Columbus,expansion_media_bonus,0.03,LVA,9.905168597639317,-0.004362180269903454,-0.36766757230275005
Columbus,expansion_media_bonus,0.03,MIN,8.568669544830357,-0.003735839539052821,-0.033395785825916846
Columbus,expansion_media_bonus,0.03,NYL,9.472389190263755,-0.005050988144759683,-0.004715242689989907
Columbus,expansion_media_bonus,0.03,PHO,8.905736665555708,-0.01449357245275773,-0.6452182105482223
Columbus,expansion_media_bonus,0.03,SEA,8.761566378281316,-0.013645137824767506,-0.6580050722322142
Columbus,expansion_media_bonus,0.03,WAS,5.020256191608837,-0.002266633152507136,-0.020064938181256764
Columbus,expansion_media_bonus,0.06,ATL,7.794701831710142,-0.004437676136627433,-0.010143327517373457
Columbus,expansion_media_bonus,0.06,CHI,18.171150555869644,-0.0024257533674520992,0.0854649853548537
Columbus,expansion_media_bonus,0.06,CON,14.007417125776556,-0.002385294547382566,0.06833445405035121
Columbus,expansion_media_bonus,0.06,DAL,10.382434517737465,-0.004518587582973521,-0.1015255147498273
Columbus,expansion_media_bonus,0.06,GSV,14.354021781068184,-0.012289389653035554,-0.43277232059152837
Columbus,expansion_media_bonus,0.06,IND,9.788259129798064,-0.0012380951219170822,-0.16345663829890356
Columbus,expansion_media_bonus,0.06,LAS,14.912819209519057,-0.014958917748504108,-0.4727994825669626
Columbus,expansion_media_bonus,0.06,LVA,20.725797654243706,-0.004362180269903454,-0.22143821291574994
Columbus,expansion_media_bonus,0.06,MIN,17.873665506160762,-0.003735839539052821,0.0841214672578019
Columbus,expansion_media_bonus,0.06,NYL,19.96521525528044,-0.005050988144759683,0.11280201039373594
Columbus,expansion_media_bonus,0.06,PHO,20.388886213752812,-0.01449357245275773,-0.5047183244596241
Columbus,expansion_media_bonus,0.06,SEA,19.83107642798757,-0.013645137824767506,-0.5218427534994774
Columbus,expansion_media_bonus,0.06,WAS,10.354041327135661,-0.002266633152507136,0.042650064652823616
StLouis,win_eta_fatigue,0.3,ATL,7.917751378974742,-0.00238019231437131,-0.006086732851569465
StLouis,win_eta_fatigue,0.3,CHI,18.34445570179787,-0.0011541939625333564,0.10559144286182232
StLouis,win_eta_fatigue,0.3,CON,14.045798172016191,-0.002006293498505618,-0.028602704853000205
StLouis,win_eta_fatigue,0.3,DAL,10.618600701916705,-0.001432371486241757,0.031528876819331586
StLouis,win_eta_fatigue,0.3,GSV,15.052554476135242,-0.0062388156267779715,-0.2906563540717997
StLouis,win_eta_fatigue,0.3,IND,9.817123841737725,-0.0008427174193468279,-0.13663406073177775
StLouis,win_eta_fatigue,0.3,LAS,15.90432318656724,-0.006891946252668479,-0.25326678615483544
StLouis,win_eta_fatigue,0.3,LVA,21.093369720730607,-0.0018994556286516806,-0.01664343390107348
StLouis,win_eta_fatigue,0.3,MIN,18.186601530252062,-0.0014303620958612817,0.18997577198231852
StLouis,win_eta_fatigue,0.3,NYL,20.037191362273347,-0.004583126203329679,0.023090364031190802
StLouis,win_eta_fatigue,0.3,PHO,21.816454776249316,-0.005907218033650408,-0.10805147752250122
StLouis,win_eta_fatigue,0.3,SEA,20.90067721289796,-0.006801100471381827,-0.26347711941044594
StLouis,win_eta_fatigue,0.3,WAS,10.34164825952061,-0.002427581682217128,-0.027182529907880948
StLouis,win_eta_fatigue,0.6,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,win_eta_fatigue,0.6,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,win_eta_fatigue,0.6,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,win_eta_fatigue,0.6,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,win_eta_fatigue,0.6,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,win_eta_fatigue,0.6,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,win_eta_fatigue,0.6,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,win_eta_fatigue,0.6,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,win_eta_fatigue,0.6,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,win_eta_fatigue,0.6,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,win_eta_fatigue,0.6,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,win_eta_fatigue,0.6,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,win_eta_fatigue,0.6,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,win_eta_fatigue,0.9,ATL,7.645197197366315,-0.0069407534099519275,-0.02453604319111946
StLouis,win_eta_fatigue,0.9,CHI,18.039545665519142,-0.0033922117405020824,0.06172813669755328
StLouis,win_eta_fatigue,0.9,CON,13.702629984498856,-0.00540084485434944,-0.07859111325431911
StLouis,win_eta_fatigue,0.9,DAL,10.4171627237763,-0.0040639548857943075,0.009963694060036943
StLouis,win_eta_fatigue,0.9,GSV,13.939805614240015,-0.015887833875235957,-0.4445709831440112
StLouis,win_eta_fatigue,0.9,IND,9.697994793883595,-0.00247498180232425,-0.14627621560514115
StLouis,win_eta_fatigue,0.9,LAS,14.537198233928393,-0.018034992694316965,-0.4337644123955009
StLouis,win_eta_fatigue,0.9,LVA,20.644928887861624,-0.004905697949986132,-0.12080531775496439
StLouis,win_eta_fatigue,0.9,MIN,17.825248742891745,-0.004092757205095221,0.12916094957661528
StLouis,win_eta_fatigue,0.9,NYL,18.745005410203817,-0.01300512655872349,-0.1691474010421814
StLouis,win_eta_fatigue,0.9,PHO,20.119372529995758,-0.01612222050327511,-0.4339066408619203
StLouis,win_eta_fatigue,0.9,SEA,19.224759016613746,-0.017550648810586877,-0.584734410273505
StLouis,win_eta_fatigue,0.9,WAS,10.005484496785982,-0.006799874786581783,-0.05916058089325915
StLouis,travel_cost_beta,0.6,ATL,7.779358815735492,-0.004694392689952809,0.04923520750165089
StLouis,travel_cost_beta,0.6,CHI,18.19033411360681,-0.0022849381813275227,0.11973340706025226
StLouis,travel_cost_beta,0.6,CON,13.864244304304123,-0.003800539031533212,0.07985708320109097
StLouis,travel_cost_beta,0.6,DAL,10.5148892043253,-0.002786094354920332,0.09625070976021455
StLouis,travel_cost_beta,0.6,GSV,14.444513630063568,-0.011504295017215505,-0.1336251430107822
StLouis,travel_cost_beta,0.6,IND,9.756904518440592,-0.0016676630435674689,-0.10963439466660851
StLouis,travel_cost_beta,0.6,LAS,15.164591499290282,-0.012906858574653901,-0.1312080944239007
StLouis,travel_cost_beta,0.6,LVA,20.850703264704862,-0.0035238982378449912,0.11739333756370485
StLouis,travel_cost_beta,0.6,MIN,18.001468739969198,-0.0027939838190439437,0.2233586096181739
StLouis,travel_cost_beta,0.6,NYL,19.370617180234717,-0.008921687149336333,0.044738054002820604
StLouis,travel_cost_beta,0.6,PHO,20.921517838215095,-0.011282055757640075,-0.10373915549689627
StLouis,travel_cost_beta,0.6,SEA,19.989138693923735,-0.012630092842250362,-0.19961807668742182
StLouis,travel_cost_beta,0.6,WAS,10.167409204118627,-0.00469224071429003,0.054346061655987654
StLouis,travel_cost_beta,1.2,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,travel_cost_beta,1.2,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,travel_cost_beta,1.2,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,travel_cost_beta,1.2,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,travel_cost_beta,1.2,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,travel_cost_beta,1.2,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,travel_cost_beta,1.2,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,travel_cost_beta,1.2,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,travel_cost_beta,1.2,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,travel_cost_beta,1.2,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,travel_cost_beta,1.2,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,travel_cost_beta,1.2,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,travel_cost_beta,1.2,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,travel_cost_beta,1.8,ATL,7.779358815735492,-0.004694392689952809,-0.08013094845451985
StLouis,travel_cost_beta,1.8,CHI,18.19033411360681,-0.0022849381813275227,0.04712651054924777
StLouis,travel_cost_beta,1.8,CON,13.864244304304123,-0.003800539031533212,-0.1899078781250978
StLouis,travel_cost_beta,1.8,DAL,10.5148892043253,-0.002786094354920332,-0.055380220029745075
StLouis,travel_cost_beta,1.8,GSV,14.444513630063568,-0.011504295017215505,-0.6156609947671932
StLouis,travel_cost_beta,1.8,IND,9.756904518440592,-0.0016676630435674689,-0.17337982525245366
StLouis,travel_cost_beta,1.8,LAS,15.164591499290282,-0.012906858574653901,-0.5702254802305973
StLouis,travel_cost_beta,1.8,LVA,20.850703264704862,-0.0035238982378449912,-0.26326457073982823
StLouis,travel_cost_beta,1.8,MIN,18.001468739969198,-0.0027939838190439437,0.09429846759668692
StLouis,travel_cost_beta,1.8,NYL,19.370617180234717,-0.008921687149336333,-0.19660907090018753
StLouis,travel_cost_beta,1.8,PHO,20.921517838215095,-0.011282055757640075,-0.4552648523850138
StLouis,travel_cost_beta,1.8,SEA,19.989138693923735,-0.012630092842250362,-0.6757988545190088
StLouis,travel_cost_beta,1.8,WAS,10.167409204118627,-0.00469224071429003,-0.14183773795743804
StLouis,compete_revenue_beta,0.02,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,compete_revenue_beta,0.02,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,compete_revenue_beta,0.02,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,compete_revenue_beta,0.02,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,compete_revenue_beta,0.02,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,compete_revenue_beta,0.02,IND,9.756904518440592,-0.0016676630435674689,-0.06817751022728658
StLouis,compete_revenue_beta,0.02,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,compete_revenue_beta,0.02,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,compete_revenue_beta,0.02,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,compete_revenue_beta,0.02,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,compete_revenue_beta,0.02,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,compete_revenue_beta,0.02,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,compete_revenue_beta,0.02,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,compete_revenue_beta,0.04,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,compete_revenue_beta,0.04,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,compete_revenue_beta,0.04,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,compete_revenue_beta,0.04,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,compete_revenue_beta,0.04,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,compete_revenue_beta,0.04,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,compete_revenue_beta,0.04,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,compete_revenue_beta,0.04,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,compete_revenue_beta,0.04,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,compete_revenue_beta,0.04,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,compete_revenue_beta,0.04,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,compete_revenue_beta,0.04,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,compete_revenue_beta,0.04,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,compete_revenue_beta,0.06,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,compete_revenue_beta,0.06,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,compete_revenue_beta,0.06,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,compete_revenue_beta,0.06,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,compete_revenue_beta,0.06,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,compete_revenue_beta,0.06,IND,9.756904518440592,-0.0016676630435674689,-0.21483670969177737
StLouis,compete_revenue_beta,0.06,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,compete_revenue_beta,0.06,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,compete_revenue_beta,0.06,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,compete_revenue_beta,0.06,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,compete_revenue_beta,0.06,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,compete_revenue_beta,0.06,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,compete_revenue_beta,0.06,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,expansion_bidding_delta,1.0,ATL,7.779358815735492,-0.004694392689952809,0.0085362735218375
StLouis,expansion_bidding_delta,1.0,CHI,18.19033411360681,-0.0022849381813275227,0.10741410280301977
StLouis,expansion_bidding_delta,1.0,CON,13.864244304304123,-0.003800539031533212,-0.0310412534637301
StLouis,expansion_bidding_delta,1.0,DAL,10.5148892043253,-0.002786094354920332,0.04441938886350627
StLouis,expansion_bidding_delta,1.0,GSV,14.444513630063568,-0.011504295017215505,-0.35065892489071615
StLouis,expansion_bidding_delta,1.0,IND,9.756904518440592,-0.0016676630435674689,-0.11752296596126044
StLouis,expansion_bidding_delta,1.0,LAS,15.164591499290282,-0.012906858574653901,-0.32673264332897745
StLouis,expansion_bidding_delta,1.0,LVA,20.850703264704862,-0.0035238982378449912,-0.04895147258979904
StLouis,expansion_bidding_delta,1.0,MIN,18.001468739969198,-0.0027939838190439437,0.18281268260570016
StLouis,expansion_bidding_delta,1.0,NYL,19.370617180234717,-0.008921687149336333,-0.051951364450410153
StLouis,expansion_bidding_delta,1.0,PHO,20.921517838215095,-0.011282055757640075,-0.2555178599426853
StLouis,expansion_bidding_delta,1.0,SEA,19.989138693923735,-0.012630092842250362,-0.41372432160494554
StLouis,expansion_bidding_delta,1.0,WAS,10.167409204118627,-0.00469224071429003,-0.019761694152455433
StLouis,expansion_bidding_delta,2.0,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,expansion_bidding_delta,2.0,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,expansion_bidding_delta,2.0,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,expansion_bidding_delta,2.0,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,expansion_bidding_delta,2.0,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,expansion_bidding_delta,2.0,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,expansion_bidding_delta,2.0,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,expansion_bidding_delta,2.0,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,expansion_bidding_delta,2.0,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,expansion_bidding_delta,2.0,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,expansion_bidding_delta,2.0,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,expansion_bidding_delta,2.0,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,expansion_bidding_delta,2.0,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,expansion_bidding_delta,3.0,ATL,7.779358815735492,-0.004694392689952809,-0.04776037557532664
StLouis,expansion_bidding_delta,3.0,CHI,18.19033411360681,-0.0022849381813275227,0.05111745370585652
StLouis,expansion_bidding_delta,3.0,CON,13.864244304304123,-0.003800539031533212,-0.08733790256089691
StLouis,expansion_bidding_delta,3.0,DAL,10.5148892043253,-0.002786094354920332,-0.01187726023365876
StLouis,expansion_bidding_delta,3.0,GSV,14.444513630063568,-0.011504295017215505,-0.4069555739878794
StLouis,expansion_bidding_delta,3.0,IND,9.756904518440592,-0.0016676630435674689,-0.1738196150584237
StLouis,expansion_bidding_delta,3.0,LAS,15.164591499290282,-0.012906858574653901,-0.38302929242614425
StLouis,expansion_bidding_delta,3.0,LVA,20.850703264704862,-0.0035238982378449912,-0.10524812168696229
StLouis,expansion_bidding_delta,3.0,MIN,18.001468739969198,-0.0027939838190439437,0.1265160335085369
StLouis,expansion_bidding_delta,3.0,NYL,19.370617180234717,-0.008921687149336333,-0.10824801354758051
StLouis,expansion_bidding_delta,3.0,PHO,20.921517838215095,-0.011282055757640075,-0.31181450903984853
StLouis,expansion_bidding_delta,3.0,SEA,19.989138693923735,-0.012630092842250362,-0.4700209707021159
StLouis,expansion_bidding_delta,3.0,WAS,10.167409204118627,-0.00469224071429003,-0.07605834324962046
StLouis,expansion_star_fa_delta,-1.0,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,expansion_star_fa_delta,-1.0,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,expansion_star_fa_delta,-1.0,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,expansion_star_fa_delta,-1.0,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,expansion_star_fa_delta,-1.0,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,expansion_star_fa_delta,-1.0,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,expansion_star_fa_delta,-1.0,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,expansion_star_fa_delta,-1.0,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,expansion_star_fa_delta,-1.0,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,expansion_star_fa_delta,-1.0,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,expansion_star_fa_delta,-1.0,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,expansion_star_fa_delta,-1.0,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,expansion_star_fa_delta,-1.0,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,expansion_star_fa_delta,-2.0,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,expansion_star_fa_delta,-2.0,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,expansion_star_fa_delta,-2.0,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,expansion_star_fa_delta,-2.0,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,expansion_star_fa_delta,-2.0,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,expansion_star_fa_delta,-2.0,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,expansion_star_fa_delta,-2.0,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,expansion_star_fa_delta,-2.0,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,expansion_star_fa_delta,-2.0,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,expansion_star_fa_delta,-2.0,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,expansion_star_fa_delta,-2.0,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,expansion_star_fa_delta,-2.0,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,expansion_star_fa_delta,-2.0,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,expansion_star_fa_delta,-3.0,ATL,7.779358815735492,-0.004694392689952809,-0.015447870476434034
StLouis,expansion_star_fa_delta,-3.0,CHI,18.19033411360681,-0.0022849381813275227,0.08342995880475002
StLouis,expansion_star_fa_delta,-3.0,CON,13.864244304304123,-0.003800539031533212,-0.05502539746200341
StLouis,expansion_star_fa_delta,-3.0,DAL,10.5148892043253,-0.002786094354920332,0.020435244865234736
StLouis,expansion_star_fa_delta,-3.0,GSV,14.444513630063568,-0.011504295017215505,-0.37464306888898946
StLouis,expansion_star_fa_delta,-3.0,IND,9.756904518440592,-0.0016676630435674689,-0.1415071099595302
StLouis,expansion_star_fa_delta,-3.0,LAS,15.164591499290282,-0.012906858574653901,-0.3507167873272472
StLouis,expansion_star_fa_delta,-3.0,LVA,20.850703264704862,-0.0035238982378449912,-0.07293561658806169
StLouis,expansion_star_fa_delta,-3.0,MIN,18.001468739969198,-0.0027939838190439437,0.1588285386074233
StLouis,expansion_star_fa_delta,-3.0,NYL,19.370617180234717,-0.008921687149336333,-0.07593550844867991
StLouis,expansion_star_fa_delta,-3.0,PHO,20.921517838215095,-0.011282055757640075,-0.27950200394094793
StLouis,expansion_star_fa_delta,-3.0,SEA,19.989138693923735,-0.012630092842250362,-0.4377084656032153
StLouis,expansion_star_fa_delta,-3.0,WAS,10.167409204118627,-0.00469224071429003,-0.04374583815072697
StLouis,expansion_media_bonus,0.0,ATL,-0.2621017305006319,-0.004694392689952809,-0.1047830206157041
StLouis,expansion_media_bonus,0.0,CHI,-0.29067838836198234,-0.0022849381813275227,-0.1352079354842175
StLouis,expansion_media_bonus,0.0,CON,-0.35853130309084236,-0.003800539031533212,-0.24135812592158246
StLouis,expansion_media_bonus,0.0,DAL,-0.19905195308183465,-0.002786094354920332,-0.11400852485236079
StLouis,expansion_media_bonus,0.0,GSV,-1.2410696837810633,-0.011504295017215505,-0.5690983315282558
StLouis,expansion_media_bonus,0.0,IND,-0.11353024691129576,-0.0016676630435674689,-0.2573705538393849
StLouis,expansion_media_bonus,0.0,LAS,-1.4833167463834798,-0.012906858574653901,-0.5470841865354359
StLouis,expansion_media_bonus,0.0,LVA,-0.49136047340005007,-0.0035238982378449912,-0.36631562300133425
StLouis,expansion_media_bonus,0.0,MIN,-0.3537968998552401,-0.0027939838190439437,-0.07712725519929364
StLouis,expansion_media_bonus,0.0,NYL,-1.2813091411684354,-0.008921687149336333,-0.31189130225540396
